tip_id,channel_id,channel_name,channel_slug,created_at,event_date,description,odds,stake,status,profit_loss,partial_percentage
089b6e24-b2ed-4a71-bb26-33ed56ef090e,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2024-12-14T18:42:55.89821+00:00,"Jogo 53 - KBL/CBA",2.25,3,red,-3,100
65ee3c9a-bce1-4778-b2dd-05e1acdfcb19,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2024-12-19T12:35:02.983275+00:00,"Jogo 18 - KBL/CBA",1.98,1,green,0.98,100
66655c97-eed3-4f51-8f30-340284b6e95a,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2024-12-25T02:54:48.701675+00:00,"Jogo 13 - KBL/CBA",3.11,2,green,4.22,100
0a873a9f-3f38-4312-a4ad-faa59fd3931b,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2024-12-26T10:34:04.850792+00:00,"Jogo 22 - KBL/CBA",2.37,1,green,1.37,100
1743ff55-bf78-4c08-b2ef-a89d4c5862d4,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2024-12-28T21:15:27.513076+00:00,"Jogo 26 - KBL/CBA",2.69,2,green,3.38,100
fc68f956-8c12-41c9-b1cf-39ee6777d434,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-01-02T08:51:51.946918+00:00,"Jogo 21 - KBL/CBA",2.37,1,red,-1,100
4baac6d6-943c-4c0d-b909-8090ee10441c,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-01-02T13:44:59.171148+00:00,"Jogo 8 - KBL/CBA",2.17,1,green,1.17,100
01a326b4-40e7-4ec8-824c-bf8db78a6d42,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-01-03T15:45:48.794873+00:00,"Jogo 49 - KBL/CBA",2.56,3,green,4.68,100
ee87a643-6095-4453-b51d-794865bedc32,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-01-14T13:37:06.407718+00:00,"Jogo 71 - KBL/CBA",2.29,3,red,-3,100
9093409e-e721-4a38-8c39-32fdfa15566c,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-01-15T07:56:04.255478+00:00,"Jogo 5 - KBL/CBA",1.79,3,green,2.37,100
b3f9a214-e2c4-4d2e-b1d0-c079dcc15e16,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-01-16T02:05:37.886634+00:00,"Jogo 3 - KBL/CBA",3.13,3,red,-3,100
431dea68-7024-4dc0-b2a5-79513a58d441,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-01-16T19:38:18.369823+00:00,"Jogo 14 - KBL/CBA",2.07,1,red,-1,100
c3468bde-7d06-41ac-bcd2-f6327e460d93,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-02-14T05:51:44.655183+00:00,"Jogo 1 - KBL/CBA",2.41,1,green,1.41,100
11361a74-7b80-4cbe-bc43-c687fbb13a3f,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-03-11T22:07:30.935336+00:00,"Jogo 52 - KBL/CBA",3.11,1,red,-1,100
b34c2fc5-7aa3-4b04-8233-2b8c1de8bf17,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-03-20T22:42:56.089814+00:00,"Jogo 2 - KBL/CBA",1.92,1,green,0.92,100
85fc7b88-00d8-42bc-97c3-f11c98bef1ad,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-03-24T15:02:40.702289+00:00,"Jogo 27 - KBL/CBA",1.83,1,green,0.83,100
f78da69b-9a32-403b-81f3-41e43db0f5f0,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-03-27T05:00:17.396755+00:00,"Jogo 33 - KBL/CBA",2.48,2,green,2.96,100
5d4603f8-c7b3-47e2-a23d-16001ea5a27f,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-03-27T15:21:51.980602+00:00,"Jogo 41 - KBL/CBA",1.92,3,red,-3,100
d48be1f4-a9c4-451b-9d02-ebac2ac3c967,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-04-03T19:41:22.137485+00:00,"Jogo 24 - KBL/CBA",3.09,3,green,6.27,100
19549d15-e869-4c7f-9e66-406fe87cb0b6,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-04-03T22:26:15.812991+00:00,"Jogo 72 - KBL/CBA",2.3,1,red,-1,100
e6ff6fc1-6d29-4725-9662-7143cb6ed9fb,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-04-10T10:38:19.921012+00:00,"Jogo 75 - KBL/CBA",1.88,1,green,0.88,100
9df84424-61ef-4ee8-92b0-17603ce1d818,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-04-11T13:06:15.506214+00:00,"Jogo 59 - KBL/CBA",2.76,2,green,3.52,100
e08a6f90-cb6a-4523-8146-50d793e07cce,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-04-19T19:32:14.655378+00:00,"Jogo 70 - KBL/CBA",1.76,1,green,0.76,100
e019617b-17f8-4cfc-9c1a-01b7466c429c,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-04-26T07:00:14.423286+00:00,"Jogo 36 - KBL/CBA",2.64,2,green,3.28,100
e264d786-27ef-4643-8465-1cb4813082de,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-04-27T10:15:32.754515+00:00,"Jogo 39 - KBL/CBA",2.86,3,red,-3,100
98059dcd-a0ea-4433-850d-1525944feafe,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-04-28T09:35:02.088306+00:00,"Jogo 55 - KBL/CBA",2.98,1,green,1.98,100
bab900de-b849-44dd-8248-938a8772ed04,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-05-03T03:11:24.742572+00:00,"Jogo 17 - KBL/CBA",2.47,1,red,-1,100
72f74781-22e3-4c1f-aebe-22e5d0237ef0,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-05-13T20:54:55.022198+00:00,"Jogo 15 - KBL/CBA",2,2,red,-2,100
34f448fb-f93a-415f-8dcd-6bfe1c4751b9,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-05-15T20:00:47.004988+00:00,"Jogo 66 - KBL/CBA",2.16,1,green,1.16,100
98e37780-e4d6-4331-8a10-76eb79c9042c,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-05-17T03:05:15.986888+00:00,"Jogo 62 - KBL/CBA",1.85,2,green,1.7,100
e6a6079c-f79c-440c-afdb-95abf073643e,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-05-17T14:37:09.917454+00:00,"Jogo 4 - KBL/CBA",1.96,1,green,0.96,100
633f4492-cf0a-488c-b31f-b9df3c45e3a8,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-05-20T05:36:14.609765+00:00,"Jogo 35 - KBL/CBA",2.52,3,green,4.56,100
bde80d46-3c5a-4e4d-9c3a-6bca7a57a78d,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-05-24T17:57:44.188382+00:00,"Jogo 30 - KBL/CBA",2.97,2,green,3.94,100
0f4daad9-0858-4a4d-b133-660e414cb4cb,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-06-02T10:17:28.72367+00:00,"Jogo 37 - KBL/CBA",2.35,2,green,2.7,100
2e4cf481-814a-4998-8378-53b0d11fa3ef,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-06-14T19:15:38.871733+00:00,"Jogo 50 - KBL/CBA",1.94,3,green,2.82,100
b0a45a1f-e760-4731-97c9-7612a4fab83a,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-06-20T09:51:35.961522+00:00,"Jogo 12 - KBL/CBA",2.15,1,green,1.15,100
ce325179-e6ea-4526-b770-7837f4b46ba1,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-06-24T11:51:43.748323+00:00,"Jogo 63 - KBL/CBA",2.84,1,green,1.84,100
dc0469c7-30b0-45ad-8e2b-dcb1d1ad18f2,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-06-25T16:27:03.011638+00:00,"Jogo 57 - KBL/CBA",3.05,2,green,4.1,100
ee7ec299-5fe0-4e7b-83c8-1f84dca344a3,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-07-05T04:48:03.612176+00:00,"Jogo 29 - KBL/CBA",2.43,3,green,4.29,100
418d1ecb-205f-4633-b3aa-9df021aa0abf,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-07-08T18:43:09.90442+00:00,"Jogo 31 - KBL/CBA",2.56,2,red,-2,100
3361c04d-f88c-4824-a47a-a906c0afd144,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-07-12T07:31:56.455231+00:00,"Jogo 40 - KBL/CBA",2.48,1,green,1.48,100
99a997fb-872e-42e5-99de-2ddf12f41700,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-07-26T12:33:48.72471+00:00,"Jogo 7 - KBL/CBA",3.2,3,red,-3,100
532dc9d6-c4e3-4766-ac22-6e34b978fb18,6,Basquete Asiático Pro,basquete-asiatico-pro,2025-08-04T14:30:09.793639+00:00,2025-07-26T15:11:26.49481+00:00,"Jogo 51 - KBL/CBA",2.25,2,red,-2,100
f2c2bcfd-ba8c-43cb-bac7-44ec188e3656,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-08-18T23:16:14.946749+00:00,"Jogo 18 - Cartões/Escanteios",2.76,4,red,-4,100
46b013f3-5e0d-436e-a642-944ae8e93f55,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-08-25T10:06:36.374508+00:00,"Jogo 41 - Cartões/Escanteios",2.76,4,red,-4,100
4c50c7b3-90b8-4c30-8877-153057563030,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-08-29T03:42:45.508665+00:00,"Jogo 69 - Cartões/Escanteios",2.23,5,red,-5,100
dc9f5ddc-846c-4d1b-ae3f-a6a42eb3b570,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-08-31T09:58:46.054594+00:00,"Jogo 67 - Cartões/Escanteios",2.63,4,red,-4,100
7495e882-7667-4f4a-9fd2-1c6dc41ba1d9,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-09-06T02:38:30.674901+00:00,"Jogo 5 - Cartões/Escanteios",2.83,5,red,-5,100
0358fce6-4e77-49df-be3a-1f4279b8f59a,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-09-15T06:22:06.744523+00:00,"Jogo 47 - Cartões/Escanteios",3.17,5,red,-5,100
2856e7d9-75af-4c7b-b39a-f08bbd141472,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-09-17T15:22:33.831835+00:00,"Jogo 61 - Cartões/Escanteios",2.07,4,green,4.28,100
20efd513-2d8d-434c-a04d-e49c91ede30e,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-09-23T14:52:59.167621+00:00,"Jogo 6 - Cartões/Escanteios",2.78,2,red,-2,100
a52784ef-2ff3-4de1-860f-6429de80ec44,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-09-23T18:39:42.272376+00:00,"Jogo 13 - Cartões/Escanteios",3.29,1,red,-1,100
5077bfc9-529b-47d4-8548-764f18bdda28,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-02T03:44:41.626929+00:00,"Jogo 89 - Cartões/Escanteios",3.96,5,red,-5,100
b81eaa91-96f4-4efe-9554-08381a206ddd,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-02T07:19:03.351389+00:00,"Jogo 20 - Cartões/Escanteios",2.35,2,red,-2,100
44abaa34-2473-42bb-8086-6b04c239c98c,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-04T11:21:11.426238+00:00,"Jogo 70 - Cartões/Escanteios",2.53,1,green,1.53,100
82581e7a-e13a-4335-8df5-f9bf2730703b,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-07T08:07:43.901164+00:00,"Jogo 23 - Cartões/Escanteios",2.76,2,red,-2,100
e88038ad-7415-4aba-a3e0-5b37f3172b49,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-08T09:30:16.997494+00:00,"Jogo 81 - Cartões/Escanteios",3.91,5,green,14.55,100
5036c5ab-43dd-4e33-956c-a7c2e4982201,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-10T16:44:13.624295+00:00,"Jogo 83 - Cartões/Escanteios",2.12,3,red,-3,100
fcaca799-fbd8-4d62-92b3-23fe7ba17e41,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-12T07:03:05.931317+00:00,"Jogo 37 - Cartões/Escanteios",2.77,1,red,-1,100
daccb638-13cf-4152-9a20-3e250d9bde59,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-18T05:04:00.999805+00:00,"Jogo 32 - Cartões/Escanteios",2.58,3,green,4.74,100
603dddce-91e5-4713-9541-c2e091ba74a2,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-25T00:02:16.586281+00:00,"Jogo 82 - Cartões/Escanteios",2.89,3,red,-3,100
1bd03393-7306-4cbd-9301-6eac357c4655,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-27T03:59:44.448137+00:00,"Jogo 88 - Cartões/Escanteios",2.16,4,red,-4,100
53ac3e45-808a-461e-bb41-7aaef07b5fbb,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-10-29T01:41:09.784933+00:00,"Jogo 9 - Cartões/Escanteios",3.26,1,green,2.26,100
c53f7187-c912-4197-9378-6dde0ff08f9c,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-02T10:33:05.219361+00:00,"Jogo 12 - Cartões/Escanteios",2.44,2,green,2.88,100
27ca0c56-8014-4a20-b53b-c388fa2dac93,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-03T01:01:56.504998+00:00,"Jogo 50 - Cartões/Escanteios",3.8,3,green,8.4,100
dd64f698-3179-4bf5-b168-a91beb24dd10,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-03T18:55:32.309758+00:00,"Jogo 84 - Cartões/Escanteios",2.89,5,red,-5,100
e2b01c4c-56f5-487d-bda8-b5f6e9c75392,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-12T10:43:33.130741+00:00,"Jogo 35 - Cartões/Escanteios",2.1,4,green,4.4,100
6c03cb1d-eae6-4385-a1c7-6e11821ddd7d,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-12T18:21:36.598065+00:00,"Jogo 77 - Cartões/Escanteios",2.4,2,green,2.8,100
ca991a88-17d2-4707-8d19-69de61bacba0,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-22T15:46:41.29991+00:00,"Jogo 87 - Cartões/Escanteios",3.62,4,green,10.48,100
22a200dd-518c-497e-992e-844e8294f7e7,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-26T17:45:22.629575+00:00,"Jogo 45 - Cartões/Escanteios",2.86,3,green,5.58,100
11a1b364-9d67-4190-bef3-cd5d201380ce,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-27T10:09:18.293356+00:00,"Jogo 78 - Cartões/Escanteios",2.23,5,red,-5,100
01fbb3d8-286b-4034-8c88-9b0d940af526,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-28T02:54:27.93309+00:00,"Jogo 38 - Cartões/Escanteios",3.93,5,green,14.65,100
99523862-2ce2-4abd-95cc-c59be38a8c20,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-28T15:25:33.432941+00:00,"Jogo 16 - Cartões/Escanteios",2.29,1,red,-1,100
174a989b-b7e1-43cd-b7fb-2ca8321e4111,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-29T04:00:15.083353+00:00,"Jogo 63 - Cartões/Escanteios",2.36,3,green,4.08,100
4e89a2d6-7a0a-4096-83d9-c6cfa5cc607c,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-11-30T02:30:55.335629+00:00,"Jogo 60 - Cartões/Escanteios",2.75,4,green,7,100
cad91f37-0d4a-4d92-a4b8-4f19928cedf9,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-03T06:35:27.306504+00:00,"Jogo 73 - Cartões/Escanteios",3.8,2,green,5.6,100
1a6f65b7-d795-4d6e-9a54-a03ec9c9f541,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-04T22:35:51.318573+00:00,"Jogo 54 - Cartões/Escanteios",2.6,4,green,6.4,100
cd517bec-f917-4349-ac82-fa25c3542622,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-05T23:07:04.330673+00:00,"Jogo 3 - Cartões/Escanteios",3.54,5,red,-5,100
91143e20-c80d-4950-8ac8-5c50bb6cc4a7,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-08T20:38:01.364711+00:00,"Jogo 46 - Cartões/Escanteios",2.82,5,red,-5,100
6266b0cb-f43e-4803-8bb7-5ba8f1dc00cc,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-14T02:17:29.128087+00:00,"Jogo 22 - Cartões/Escanteios",2.44,4,red,-4,100
d25218dd-39bd-4412-a3c4-fd3357102de5,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-16T09:02:42.225244+00:00,"Jogo 55 - Cartões/Escanteios",3.87,2,red,-2,100
c9ee5e7e-b41f-494e-af55-c16eebb53f79,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-16T12:47:22.490234+00:00,"Jogo 72 - Cartões/Escanteios",3.6,1,red,-1,100
f4758326-24dc-43f1-90b1-e1f370d6b34a,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-16T23:56:26.274394+00:00,"Jogo 2 - Cartões/Escanteios",3.6,1,green,2.6,100
9ce0e3f5-9bef-4c09-aba6-1cfa2b913cfc,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-26T12:03:43.991911+00:00,"Jogo 42 - Cartões/Escanteios",2.24,1,red,-1,100
facb76fc-ba8c-4447-8957-b8048ec270af,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-28T00:34:14.732316+00:00,"Jogo 64 - Cartões/Escanteios",2.38,5,green,6.9,100
84dd89b3-1d13-44ea-bb22-baf1fec8d4bf,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-29T18:59:36.079354+00:00,"Jogo 56 - Cartões/Escanteios",3.11,1,green,2.11,100
a69f09ab-514e-47a3-b08d-7aaba9624b71,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2024-12-31T19:25:54.23223+00:00,"Jogo 68 - Cartões/Escanteios",2.7,2,green,3.4,100
2f7ccdc5-9a80-4ee9-b7e9-46858bbb753f,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-01-02T03:53:45.307046+00:00,"Jogo 86 - Cartões/Escanteios",3.12,1,green,2.12,100
3f121f59-c542-4fab-addd-ba19e02f32f9,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-01-02T23:15:37.356007+00:00,"Jogo 10 - Cartões/Escanteios",3.45,2,red,-2,100
b2948386-6d38-4615-9cbc-c25e31c8ca54,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-01-09T11:59:44.499974+00:00,"Jogo 66 - Cartões/Escanteios",3.96,4,green,11.84,100
16ec8b9d-2d98-4d2f-83a3-9e8544362a7d,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-01-14T23:42:55.449832+00:00,"Jogo 36 - Cartões/Escanteios",2.3,4,green,5.2,100
001ee5de-a52b-4b91-bd68-70cdf7d2d86a,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-01-15T15:10:29.958944+00:00,"Jogo 17 - Cartões/Escanteios",2.16,2,green,2.32,100
1221ddf5-e50b-438a-a50b-ae9b922d0d03,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-01-16T11:58:00.179884+00:00,"Jogo 11 - Cartões/Escanteios",3.6,3,green,7.8,100
2e95e046-8f63-4250-831c-ad8f34676df7,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-01-22T22:05:02.09105+00:00,"Jogo 21 - Cartões/Escanteios",2.35,1,red,-1,100
648f37cd-49ce-46ac-8e9e-d0f32e8ee662,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-03-01T15:31:00.879573+00:00,"Jogo 52 - Cartões/Escanteios",2.17,3,green,3.51,100
37931fdd-355e-4a9e-bb91-1d03f0d5dd71,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-03-03T20:49:14.482851+00:00,"Jogo 24 - Cartões/Escanteios",3.05,4,green,8.2,100
5bc9d24f-13cf-4e99-a455-a95e344baa87,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-03-08T18:35:49.135466+00:00,"Jogo 43 - Cartões/Escanteios",2.19,1,green,1.19,100
c34f36eb-b0b6-466f-8c1e-8a00f750e70f,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-03-11T09:50:01.054288+00:00,"Jogo 31 - Cartões/Escanteios",2.52,5,red,-5,100
a6cb24ed-f3eb-4960-aa13-41a07687ab53,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-03-19T12:10:02.701109+00:00,"Jogo 44 - Cartões/Escanteios",3.52,5,red,-5,100
04a40744-2b83-4f5c-a7ef-f82787c777d7,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-03-21T21:17:38.036553+00:00,"Jogo 59 - Cartões/Escanteios",3.23,2,green,4.46,100
cc60a27b-303d-47ed-93a6-92542ac01a72,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-01T22:32:42.097891+00:00,"Jogo 76 - Cartões/Escanteios",3.02,3,green,6.06,100
2c378c7b-3d8b-4551-abc1-78360fa8bd25,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-02T11:01:01.033441+00:00,"Jogo 85 - Cartões/Escanteios",3.47,3,green,7.41,100
14833ccf-846e-49fd-85ab-d7b5fa6a8b09,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-07T02:08:30.247487+00:00,"Jogo 57 - Cartões/Escanteios",3.73,2,red,-2,100
7e3cb326-1b37-4167-8ac0-9d09ad4fec5e,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-09T03:22:20.12609+00:00,"Jogo 33 - Cartões/Escanteios",2.54,1,red,-1,100
9b51781b-3ff6-47ee-b464-8fc83d5f6bab,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-10T12:28:55.070529+00:00,"Jogo 4 - Cartões/Escanteios",2.56,2,red,-2,100
a4cb4e6b-5448-41da-b059-1d53ef805c20,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-11T01:49:56.57011+00:00,"Jogo 71 - Cartões/Escanteios",2.31,3,red,-3,100
f119f191-9ac3-4a4d-a7b9-8ec331bf0789,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-19T13:11:43.975908+00:00,"Jogo 28 - Cartões/Escanteios",3.2,5,red,-5,100
7297848a-4a8b-407d-b05a-4517ff4351f1,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-20T08:31:39.948494+00:00,"Jogo 53 - Cartões/Escanteios",3.32,3,green,6.96,100
dec41091-2e00-48b1-bd23-9f112941765f,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-23T08:59:11.762354+00:00,"Jogo 58 - Cartões/Escanteios",2.88,4,red,-4,100
ce59a782-84f8-4898-b4e6-b288753c34a2,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-23T14:38:25.38745+00:00,"Jogo 34 - Cartões/Escanteios",2.82,1,green,1.82,100
313b47a8-f1f7-4064-b849-89c858240623,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-04-30T16:58:56.505537+00:00,"Jogo 75 - Cartões/Escanteios",3.61,3,red,-3,100
4fafb747-6341-44e7-b37b-2d62efd6f71c,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-05-10T04:22:29.026771+00:00,"Jogo 74 - Cartões/Escanteios",2.69,2,red,-2,100
84870695-a9df-404c-b3b0-a1c56ff6df9e,7,Soccer Chasing System,soccer-chasing-system,2025-08-04T14:30:20.174066+00:00,2025-05-12T06:11:42.397922+00:00,"Jogo 26 - Cartões/Escanteios",3.74,2,red,-2,100
